ROOT:	 149850.149850 	 450.000000 	 300.000000 	 300.000000
OUT:	 149850.149850 	 451.000000 	 300.000000 	 300.000000
ROOT:	 150849.150849 	 453.000000 	 302.000000 	 302.000000
OUT:	 150849.150849 	 454.000000 	 302.000000 	 302.000000
ROOT:	 151848.151848 	 456.000000 	 304.000000 	 304.000000
OUT:	 151848.151848 	 457.000000 	 304.000000 	 304.000000
ROOT:	 152847.152847 	 459.000000 	 306.000000 	 306.000000
OUT:	 152847.152847 	 460.000000 	 306.000000 	 306.000000
ROOT:	 153846.153846 	 462.000000 	 308.000000 	 308.000000
OUT:	 153846.153846 	 463.000000 	 308.000000 	 308.000000
ROOT:	 154845.154845 	 465.000000 	 310.000000 	 310.000000
OUT:	 154845.154845 	 466.000000 	 310.000000 	 310.000000
ROOT:	 155844.155844 	 468.000000 	 312.000000 	 312.000000
OUT:	 155844.155844 	 469.000000 	 312.000000 	 312.000000
ROOT:	 156843.156843 	 471.000000 	 314.000000 	 314.000000
OUT:	 156843.156843 	 472.000000 	 314.000000 	 314.000000
ROOT:	 157842.157842 	 474.000000 	 316.000000 	 316.000000
OUT:	 157842.157842 	 475.000000 	 316.000000 	 316.000000
ROOT:	 158841.158841 	 477.000000 	 318.000000 	 318.000000
OUT:	 158841.158841 	 478.000000 	 318.000000 	 318.000000
ROOT:	 159840.159840 	 480.000000 	 320.000000 	 320.000000
OUT:	 159840.159840 	 481.000000 	 320.000000 	 320.000000
ROOT:	 160839.160839 	 483.000000 	 322.000000 	 322.000000
OUT:	 160839.160839 	 484.000000 	 322.000000 	 322.000000
ROOT:	 161838.161838 	 486.000000 	 324.000000 	 324.000000
OUT:	 161838.161838 	 487.000000 	 324.000000 	 324.000000
ROOT:	 162837.162837 	 489.000000 	 326.000000 	 326.000000
OUT:	 162837.162837 	 490.000000 	 326.000000 	 326.000000
ROOT:	 163836.163836 	 492.000000 	 328.000000 	 328.000000
OUT:	 163836.163836 	 493.000000 	 328.000000 	 328.000000
ROOT:	 164835.164835 	 495.000000 	 330.000000 	 330.000000
OUT:	 164835.164835 	 496.000000 	 330.000000 	 330.000000
ROOT:	 165834.165834 	 498.000000 	 332.000000 	 332.000000
OUT:	 165834.165834 	 499.000000 	 332.000000 	 332.000000
ROOT:	 166833.166833 	 501.000000 	 334.000000 	 334.000000
OUT:	 166833.166833 	 502.000000 	 334.000000 	 334.000000
ROOT:	 167832.167832 	 504.000000 	 336.000000 	 336.000000
OUT:	 167832.167832 	 505.000000 	 336.000000 	 336.000000
ROOT:	 168831.168831 	 507.000000 	 338.000000 	 338.000000
OUT:	 168831.168831 	 508.000000 	 338.000000 	 338.000000
ROOT:	 169830.169830 	 510.000000 	 340.000000 	 340.000000
OUT:	 169830.169830 	 511.000000 	 340.000000 	 340.000000
ROOT:	 170829.170829 	 513.000000 	 342.000000 	 342.000000
OUT:	 170829.170829 	 514.000000 	 342.000000 	 342.000000
ROOT:	 171828.171828 	 516.000000 	 344.000000 	 344.000000
OUT:	 171828.171828 	 517.000000 	 344.000000 	 344.000000
ROOT:	 172827.172827 	 519.000000 	 346.000000 	 346.000000
OUT:	 172827.172827 	 520.000000 	 346.000000 	 346.000000
ROOT:	 173826.173826 	 522.000000 	 348.000000 	 348.000000
OUT:	 173826.173826 	 523.000000 	 348.000000 	 348.000000
ROOT:	 174825.174825 	 525.000000 	 350.000000 	 350.000000
